,Atölye-İşlik,BTSınıfı,Bahçe,Bağlantı,BilimselEtkinlikler,DersBaşlamaveBitiş,Derslik,FenLabaratuarı,FenLaboratuarı,HazırlıkSınıfı,IsınmaŞekli,Kantin,KonferansSalonu,KontenjanBilgileri,Kütüphane,LojmanBilgisi,LojmanSayısı,Misafirhane,MüzikSınıfı,OkulunYGS/LYSBaşarıDurumu,PansiyonBilgisi,ProjeÇalışmaları,RehberÖğretmen,ResimSınıfı,Revir,ServisBilgisi,SporSalonu,SportifEtkinlikler,Taban-TavanPuanBilgileri,YABANCIDIL,Yemekhane,YurtdışıProjeFaaliyetleri,adres,isim,semt,Öğrenci,ÖğretimŞekli,Öğretmen,İlveİlçeMerkezineUzaklık,url
,32,1,1,,,,32,2,,0,,1,1,,1,,,0,1,,,,1,1,0,,1,,,,0,,Fevzi Çakmak Mah. Yayla Caddesi 100. Sokak Taşoluk ARNAVUTKÖY/İSTANBUL,-malazgirt i̇lkokulu,ARNAVUTKÖY,415,Normal,17,,http://malazgirtilkokulu.meb.k12.tr/meb_iys_dosyalar/34/35/727249/okulumuz_hakkinda.html
,0,1,0,,,,24,1,,0,,0,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,"Bağcılar Malazgirt Ortaokulu Demirkapı Mah. Velioğlu Cd. No 125, Bağcılar, İstanbul.             eposta bagcilarmalazgirt hotmail.com            ",-malazgirt ortaokulu,BAĞCILAR,1992,İkiliÖğretim,68,,http://malazgirtoo.meb.k12.tr/meb_iys_dosyalar/34/27/742598/okulumuz_hakkinda.html
,32,1,0,,,,32,2,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Fevzi Çakmak Mah. Yayla Caddesi 100. Sokak Taşoluk ARNAVUTKÖY/İSTANBUL,-malazgirt ortaokulu,ARNAVUTKÖY,264,Normal,7,,http://malazgirtortaokulu.meb.k12.tr/meb_iys_dosyalar/34/35/727248/okulumuz_hakkinda.html
,0,1,0,,,,24,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,İdealtepe mah. Avcılar cd. Belleten sk. Maltepe İSTANBUL,-maltepe anadolu lisesi,MALTEPE,699,NORMALÖĞRETİM,47,,http://maltepeanadolu.meb.k12.tr/meb_iys_dosyalar/34/30/302063/okulumuz_hakkinda.html
,0,1,1,,,,33,0,,0,,1,1,,1,,,0,0,,,,0,0,1,,0,,,,0,,,-atatürk i̇lkokulu,MALTEPE,1085,Normal,44,,http://maltepeataturkilkokulu.meb.k12.tr/meb_iys_dosyalar/34/30/740580/okulumuz_hakkinda.html
,3,1,0,,,,24,1,,0,,0,0,,1,,,0,1,,,,2,0,0,,0,,,,1,,Feyzullah mah. Serap cad. No 60 Adatepe Mevkii  Maltepe /İstanbul,-i̇mdat vakfı dumlupınar ortaokulu,MALTEPE,841,TekliÖğretim,36,,http://maltepedumlupinar.meb.k12.tr/meb_iys_dosyalar/34/30/740521/okulumuz_hakkinda.html
,0,0,0,,,,35,1,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Cevizli Mah. Talatpaşa Cad. No 20   Maltepe / İstanbul,-maltepe kız anadolu i̇mam hatip lisesi,MALTEPE,1065,Normal,73,,http://maltepeihl.meb.k12.tr/meb_iys_dosyalar/34/30/373067/okulumuz_hakkinda.html
,1,0,1,,,,35,0,,0,,1,1,,0,,,0,0,,,,0,0,0,,0,,,,0,, Zümrütevler Mah. Okul sk. No12  Maltepe İSTANBUL,-i̇smet i̇nönü i̇lkokulu,MALTEPE,1208,Tamgün,44,,http://maltepeismetinonu.meb.k12.tr/meb_iys_dosyalar/34/30/729131/okulumuz_hakkinda.html
,2,1,1,,,,20,1,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,1,,Eski Bağdat Cad. Şale Sok. No2  Küçükyalı/ Maltepe/İSTANBUL,-kadir has i̇lkokulu,MALTEPE,429,TamGün,23,,http://maltepekadirhas.meb.k12.tr/meb_iys_dosyalar/34/30/729134/okulumuz_hakkinda.html
,16,3,1,,,,15,0,,0,,1,0,,1,,,0,0,,,,0,0,0,,1,,,,0,,,-maltepe mesleki ve teknik anadolu lisesi,MALTEPE,700,TamgünTamyıl,65,,http://maltepemtal.meb.k12.tr/meb_iys_dosyalar/34/30/307627/okulumuz_hakkinda.html
,3,1,1,,,,42,2,,0,,1,1,,1,,,0,1,,,,3,1,1,,1,,,,0,,Cevizli Mahallesi  Orhangazi Caddesi  No3  Maltepe / İSTANBUL,-orhangazi anadolu lisesi,MALTEPE,1210,NORMAL8,67,,http://maltepeorhangazianadolulisesi.meb.k12.tr/meb_iys_dosyalar/34/30/307603/okulumuz_hakkinda.html
,0,0,0,,,,29,0,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Cevizli Mah. Toros Cad. Tınaztepe Sokak No34 Maltepe/İSTANBUL,-orhangazi i̇lkokulu,MALTEPE,700,TekliÖğretim,37,,http://maltepeorhangaziio.meb.k12.tr/meb_iys_dosyalar/34/30/740306/okulumuz_hakkinda.html
,1,1,0,,,,28,1,,0,,0,1,,1,,,0,0,,,,2,0,0,,0,,,,1,,Altayçeşme Mah. Bal Sok. No10,-osmangazi i̇mam hatip ortaokulu,MALTEPE,792,TamGün-NormalEğitim,50,,http://maltepeosmangazi.meb.k12.tr/meb_iys_dosyalar/34/30/749100/okulumuz_hakkinda.html
,0,1,0,,,,22,1,,0,,1,1,,1,,,0,0,,,,1,0,0,,1,,,,0,,,-osmangazi kız i̇mam hatip lisesi,MALTEPE,400,TamGün,30,,http://maltepeosmangazikizihl.meb.k12.tr/meb_iys_dosyalar/34/30/752438/okulumuz_hakkinda.html
,1,1,1,,,,3,0,,0,,0,0,,0,,,0,0,,,,1,0,0,,0,,,,1,,Aydınevler Mahallesi.Sanayi Caddesi.Soydan Sokak.Günaydın Çıkmazı.No6/A 34854 Aydınevler/Maltepe/İstanbul,-maltepe özel eğitim mesleki eğitim merkezi okulu,MALTEPE,18,NORMALÖĞRETİM,8,,http://maltepeozelegitimokulu.meb.k12.tr/meb_iys_dosyalar/34/30/762364/okulumuz_hakkinda.html
,0,0,0,,,,0,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,0,,Mektep Cd. Muhsine Zeynep Ortaokulu Yanı No 15 Küçükyalı Maltepe ,-maltepe rehberlik ve araştırma merkezi,MALTEPE,0,TamGün,13,,http://malteperam.meb.k12.tr/meb_iys_dosyalar/34/30/974044/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,08:00-13:00,3,,0,0,Doğalgaz,0,0,,0,,0,0,0,,,,0,0,0,,0,,,,1,,,-maltepe sevgi̇ anaokulu,MALTEPE,24,İkili,2,"İlmerkezine35,ilçemerkezine10kmmesafededir.",http://maltepesevgianaokulu.meb.k12.tr/meb_iys_dosyalar/34/30/760926/okulumuz_hakkinda.html
,2,5,0,,,,32,0,,0,,0,1,,1,,,0,0,,,,0,0,0,,1,,,,0,,,-maltepe cevizli mesleki ve teknik anadolu lisesi,MALTEPE,1114,Tamgün-Tamyıl,64,,http://maltepetml.meb.k12.tr/meb_iys_dosyalar/34/30/347234/okulumuz_hakkinda.html
,0,4,1,,,,35,1,,0,,1,1,,1,,,0,0,,,,2,0,0,,1,,,,0,,Nişanca Mahallesi Defterdar Caddesi No16  34050 Eyüp/İSTANBUL,-mareşal fevzi çakmak mesleki ve teknik anadolu lisesi,EYÜP,1850,İkili,101,,http://maresalfevzicakmaktml.meb.k12.tr/meb_iys_dosyalar/34/09/823928/okulumuz_hakkinda.html
,1,1,0,,,,29,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,0,,,-mehmet baydar anadolu  lisesi,AVCILAR,1730,TEKLİEĞİTİM(09,81,,http://mbl.meb.k12.tr/meb_iys_dosyalar/34/26/968004/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,SabahGrubu:07.30-12:30,6,,0,0,Doğalgaz,0,0,,0,,0,0,,,,,,,0,,0,,,,1,,,-mustafa celalettin beyzadeoğlu anaokulu,PENDİK,215,İkiliEğitim,11,Pendikİlçemerkezine6kmuzaklıktadır.,http://mcbanaokulu.meb.k12.tr/meb_iys_dosyalar/34/16/972093/okulumuz_hakkinda.html
,0,0,0,,,,4,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,0,,,-meci̇di̇ye anaokulu,SULTANBEYLİ,82,ikili,5,,http://mecidiyeanaokulu.meb.k12.tr/meb_iys_dosyalar/34/31/759340/okulumuz_hakkinda.html
,0,0,1,,,,25,0,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,,-mecidiyeköy anadolu lisesi,ŞİŞLİ,801,NORMAL,47,,http://mecidiyekoyal.meb.k12.tr/meb_iys_dosyalar/34/20/972881/okulumuz_hakkinda.html
,3,0,1,ADSL(16Mbitveüzeri),,DersBaşlamaSaati:9:00,29,,1,0,MerkeziSistemDoğalgazKaloriferli,1,1,,1,Gecebekçisinetahsisedilmiştir.,1,1,0,,,Sosyalprojelerimiz(kardeşokul-sendebirhediyever)devametmekte.,2,0,1,,1,Atletizm-yüzme-karate-futbol-basketbolvevoleybolalanındaöğrencilerimizyetiştirilmektedir.,,,1,Ülkemizfolklorubirçokfestivaldetanıtılmasıçalışmalarımızdevametmektedir.,,-medeni berk i̇lkokulu,BAKIRKÖY,900,Tamgüneğitimverilmektedir.,36,"İstanbulili,Bakırköyİlçesindemerkezikonumadır.Ataköy9.kısımmahallesi,çarşı,camiivepostanesininazilerisindeyeralmaktadır.",http://medeniberk.meb.k12.tr/meb_iys_dosyalar/34/02/737909/okulumuz_hakkinda.html
,8,3,0,,,,18,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,Başıbüyük Mahallesi Başıbüyük Mezarlık Caddesi No.32 Maltepe/İSTANBUL,-mediha engizer mesleki ve teknik anadolu lisesi,MALTEPE,809,Normal-Tekli,54,,http://medihaengizerkml.meb.k12.tr/meb_iys_dosyalar/34/30/966421/okulumuz_hakkinda.html
,0,0,0,,,,11,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,19 Mayıs Mahallesi Şemsettin Günaltay Cad. Gürsoylu Sok. No 23 Kadıköy/İstanbul,-mehmet akif i̇mam hatip ortaokulu,KADIKÖY,259,Tekli,25,,http://mehmetakifiho.meb.k12.tr/meb_iys_dosyalar/34/12/734583/okulumuz_hakkinda.html
,2,1,1,,,,44,1,,0,,1,1,,1,,,0,0,,,,2,1,0,,1,,,,1,,Yıldırım Mahallesi. Atlas Sokak. No12/14 Bayrampaşa/İSTANBUL,-bayrampaşa mehmet akif i̇nan ortaokulu,BAYRAMPAŞA,1824,Tekli,68,,http://mehmetakifinan.meb.k12.tr/meb_iys_dosyalar/34/25/733455/okulumuz_hakkinda.html
,1,0,1,,,,37,1,,0,,1,1,,1,,,0,0,,,,0,0,1,,1,,,,0,,Kanarya Mahallesi Arıkuşu Sokak No/48 Posta Kodu/34290 Küçükçekmece/İstanbul,-mehmet akif i̇nan i̇mam hatip ortaokulu,KÜÇÜKÇEKMECE,1171,NORMAL(OkulÖncesi2´li),56,,http://mehmetakifinaniho.meb.k12.tr/meb_iys_dosyalar/34/15/741005/okulumuz_hakkinda.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-mehmet akif i̇nan ortaokulu,ÜMRANİYE,,,,,http://mehmetakifinanortaokl.meb.k12.tr/meb_iys_dosyalar/34/21/736584/okulumuz_hakkinda.html
,0,1,0,,,,24,3,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Kocasinan Merkez Mah. Bulut Sok. No 1 Bahçelievler / İstanbul,-mehmet akif mesleki ve teknik anadolu lisesi,BAHÇELİEVLER,1254,Tekli,60,,http://mehmetakiflisesi.meb.k12.tr/meb_iys_dosyalar/34/28/970083/okulumuz_hakkinda.html
,0,0,1,ADSL(8Mbit),,09:00-14:30,22,,0,0,Doğalgaz,1,1,,1,Lojmanbulunmamaktadır.,0,0,0,,Pansiyonyoktur.,,0,0,0,,0,,,İngilizce,0,,,-mehmet ali yılmaz i̇lkokulu,ÜMRANİYE,635,TamGünEğitimÖğretim,33,"OkulumuzÜmraniyeMerkezdeolup,ÜmraniyeKaymakamlıkveÜmraniyeBelediyebinasınauzaklığıyaklaşık1250m,ÜmraniyeİlçeMEM´ne1800m´dir.İstanbulValiliğineveİstanbulİlMEM´neuzaklığıiseyaklaşık17000m´dir.",http://mehmetaliyilmazio.meb.k12.tr/meb_iys_dosyalar/34/21/736566/okulumuz_hakkinda.html
,0,1,0,,,,31,3,,0,,0,1,,1,,,0,0,,,,0,0,0,,1,,,,0,,Kirazlıdere mh. Subay Lojlanları yanı no 1 / ÇEKMEKÖY,-mehmetçik anadolu lisesi,ÇEKMEKÖY,1014,TekliEğitim,59,,http://mehmetcikanadolulisesi.meb.k12.tr/meb_iys_dosyalar/34/38/972866/okulumuz_hakkinda.html
,0,0,0,,,,18,0,,0,,1,1,,0,,,0,0,,,,0,0,0,,0,,,,0,,Güven Mah. İlkyuva Cad. No40 Güngören/İSTANBUL,-mehmetcik i̇mam hatip ortaokulu,GÜNGÖREN,715,TekliÖğretim,32,,http://mehmetcikiho.meb.k12.tr/meb_iys_dosyalar/34/29/735390/okulumuz_hakkinda.html
,0,0,0,,,,27,0,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,0,,Mecidiye Mah. Selçuk Cad. Işılay Sok. No18 Sultanbeyli/İSTANBUL,-mehmet corcor i̇lkokulu,SULTANBEYLİ,800,,28,,http://mehmetcorcorio.meb.k12.tr/meb_iys_dosyalar/34/31/731433/okulumuz_hakkinda.html
,0,2,1,,,,21,2,,0,,1,1,,1,,,0,0,,,,2,0,0,,1,,,,0,,M. Kemalpaşa Mah. Orhangazi Cad. Demek Sok. No60 Parseller 34320 İstanbul,-mehmet emin horoz mesleki ve teknik anadolu lisesi,AVCILAR,905,TekliEğitim,35,,http://mehmeteminhoroz.meb.k12.tr/meb_iys_dosyalar/34/26/964062/okulumuz_hakkinda.html
,0,0,2,,,,20,0,,0,,1,1,,1,,,0,0,,,,1,0,0,,1,,,,0,,Karlıktepe Mah. Soğanlık Cad. No 44 Kartal 34870,-mehmet hilmi altay i̇lkokulu,KARTAL,445,NORMALEĞİTİM,24,,http://mehmethilmialtay.meb.k12.tr/meb_iys_dosyalar/34/14/728938/okulumuz_hakkinda.html
,2,1,1,,,,29,1,,0,,1,1,,1,,,0,1,,,,3,1,0,,0,,,,0,,,-mehmet rauf mesleki ve teknik anadolu lisesi,Tüm ilçeler,787,Örgün,53,,http://mehmetraufmtal.meb.k12.tr/meb_iys_dosyalar/34/34/970221/okulumuz_hakkinda.html
,23,2,1,,,,29,1,,0,,1,1,,1,,,0,1,,,,1,0,0,,1,,,,1,,Ayazağa Mahallesi 180.Sokak No 4   SARIYER/ İSTANBUL,-mehmet rıfat evyap mesleki ve teknik anadolu lisesi,ŞİŞLİ,1132,TamGün,86,,http://mehmetrifatevyapteml.meb.k12.tr/meb_iys_dosyalar/34/20/751149/okulumuz_hakkinda.html
,0,0,1,ADSL(16Mbitveüzeri),,DersBaşlama:09:30,26,,0,0,Kalorifer,1,1,,0,,0,0,0,,,,1,0,0,,1,,,İngilizce,0,Erasmus,,-mehmet rıfat yalman i̇lkokulu,Tüm ilçeler,1096,NormalEğitim,26,4.7km,http://mehmetrifatyalmanilkokulu.meb.k12.tr/meb_iys_dosyalar/34/13/741340/okulumuz_hakkinda.html
,6,4,1,,,,36,1,,0,,1,1,,1,,,0,1,,,,1,0,0,,0,,,,0,,MADEN MAH. ÇIRÇIR TEPESİ SOK. NO 33 SARIYER / İSTANBUL,-sarıyer mehmet şam çok programlı anadolu lisesi,SARIYER,1095,ÖrgünEğitim-TekliEğitim,48,,http://mehmetsam.meb.k12.tr/meb_iys_dosyalar/34/17/254315/okulumuz_hakkinda.html
,0,0,0,,,,20,1,,0,,0,1,,1,,,1,0,,,,0,0,0,,0,,,,1,,,-mehmet sevim ulusal i̇mam hatip ortaokulu,SARIYER,685,Normal,30,,http://mehmetsevimulusaliho.meb.k12.tr/meb_iys_dosyalar/34/17/734632/okulumuz_hakkinda.html
,0,0,1,,,,26,0,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Ziya Gökalp Mah. Seyit Onbaşı Cad. No 2 İkitelli  Başakşehir / İSTANBUL  ,-mehmet yaren gümeli i̇lkokulu,BAŞAKŞEHİR,1240,İkili,53,,http://mehmetyarengumeliilkokulu.meb.k12.tr/meb_iys_dosyalar/34/36/726829/okulumuz_hakkinda.html
,0,1,0,ADSL(1Mbit),,Dersbaşlamasaati07.10dersbitişsaati17.20,29,,1,0,Kalorifer(doğalgaz),0,1,,1,lojmanyok,0,0,,,,,,,0,,0,,,,0,,,-mehmet zeki obdan i̇lkokulu,ARNAVUTKÖY,1345,ikiliÖğretim,58,ilçemerkezine3kmuzaklığında,http://mehmetzekiobdanilkokulu.meb.k12.tr/meb_iys_dosyalar/34/35/727247/okulumuz_hakkinda.html
,2,1,1,,,,19,1,,0,,1,1,,1,,,0,1,,,,1,1,0,,0,,,,1,,,-melehat akkutlu ortaokulu,KADIKÖY,380,Tekli,31,,http://melahatakkutlu.meb.k12.tr/meb_iys_dosyalar/34/12/732110/okulumuz_hakkinda.html
,0,1,0,,,,26,0,,0,,0,0,,1,,,0,,,,,,,0,,1,,,,0,,50. Yıl Mah. B Cad. 2038 sk no 1/1 34265 Sultangazi/İSTANBUL,-melahat öztoprak i̇mam hatip ortaokulu,SULTANGAZİ,1659,İkiliÖğretim,58,,http://melahatoztoprak.meb.k12.tr/meb_iys_dosyalar/34/41/737263/okulumuz_hakkinda.html
,0,0,0,,,,26,0,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,50. Yıl Mah. 2038 sok.no10 34265 Sultangazi/İstanbul,-melahat öztoprak i̇lkokulu,SULTANGAZİ,1932,İkili,59,,http://melahatoztoprakio.meb.k12.tr/meb_iys_dosyalar/34/41/737265/okulumuz_hakkinda.html
,1,1,0,,,,17,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Feneryolu Mh. Şefizade Sk. No1 Feneryolu Kadıköy İSTANBUL,-melahat şefizade ortaokulu,KADIKÖY,346,TekliÖğretim,31,,http://melahatsefizadeortaokulu.meb.k12.tr/meb_iys_dosyalar/34/12/741551/okulumuz_hakkinda.html
,4,3,1,,,,24,2,,0,,1,1,,1,,,0,0,,,,2,0,1,,1,,,,0,,Yenişehir Mahallesi Millet Caddesi Beydağı Sokak No2 Kurtköy/İSTANBUL,-melek aknil mesleki ve teknik anadolu lisesi,PENDİK,734,TamGünTamYıl,38,,http://melekaknil.meb.k12.tr/meb_iys_dosyalar/34/16/962128/okulumuz_hakkinda.html
,0,1,0,,,,16,0,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Mevlanakapı Mahallesi. Dutlubakkal Sokak. No8  34164 Fatih/İSTANBUL ,-melek hatun i̇lkokulu,FATİH,510,TamGünEğitim,20,,http://melekhatunilkokulu.meb.k12.tr/meb_iys_dosyalar/34/10/728624/okulumuz_hakkinda.html
,0,0,1,ADSL(1Mbit),,08:5514:30,32,,1,1,DOĞALGAZKALORİFERLİ,1,1,,1,0,0,0,0,,,,1,0,0,,0,,,İNGİLİZCE,1,,,-melih i̇sfandiyar i̇lkokul,KADIKÖY,436,NORMALÖĞRETİM,26,12Km,http://melihisfendiyarilkokulu.meb.k12.tr/meb_iys_dosyalar/34/12/741549/okulumuz_hakkinda.html
,0,1,0,,,,31,0,,0,,1,1,,1,,,0,0,,,,0,0,0,,1,,,,0,,Menderes Mah. 328. Sk. No8 Esenler/İSTANBUL,-menderes ortaokulu,Tüm ilçeler,2073,İkili,84,,http://menderesoo.meb.k12.tr/meb_iys_dosyalar/34/33/742398/okulumuz_hakkinda.html
,0,0,0,,,,22,0,,0,,0,1,,0,,,0,,,,,,,0,,1,,,,0,,"Yeni Mah. Dr. Ömer Besim Paşa Cad. No 55, Beykoz İstanbul",-mehmet emin pulatkonak i̇lkokulu,BEYKOZ,1485,İkili,52,,http://mepi.meb.k12.tr/meb_iys_dosyalar/34/04/733303/okulumuz_hakkinda.html
,0,0,0,,,,22,0,,0,,0,1,,0,,,0,,,,,,,0,,1,,,,0,,"Yeni Mah. Dr. Ömer Besim Paşa Cad. No 55, Beykoz İstanbul",-mehmet emin pulatkonak ortaokulu,BEYKOZ,1485,İkili,52,,http://mepo.meb.k12.tr/meb_iys_dosyalar/34/04/733302/okulumuz_hakkinda.html
,0,0,1,,,,18,0,,0,,0,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,Merkezefendi Mh. Sabri Obenik Sk. No1 Zeytinburnu/İSTANBUL,-merkezefendi i̇lkokulu,ZEYTİNBURNU,460,TekliÖğretim,25,,http://merkezefendi34.meb.k12.tr/meb_iys_dosyalar/34/24/341656/okulumuz_hakkinda.html
,0,0,0,,,,31,0,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,0,, Şirintepe Mah. Zafer Cad. Okur Sk. No2  Kağıthane/İSTANBUL,-metehan i̇lkokulu,KAĞITHANE,1440,NORMALEĞİTİM(TAMGÜN),40,,http://metehanilkogretimokulu.meb.k12.tr/meb_iys_dosyalar/34/13/741338/okulumuz_hakkinda.html
,0,1,1,,,,24,2,,0,,1,1,,1,,,0,1,,,,2,1,0,,1,,,,0,,Mevlana Mah. Sefa Cad. No36 Gaziosmanpaşa/İSTANBUL,-mevlana anadolu lisesi,GAZİOSMANPAŞA,850,Normal,50,,http://mevlanaanadolulisesi.meb.k12.tr/meb_iys_dosyalar/34/11/964179/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,07:45-12:20,5,,0,0,Doğalgaz,0,0,,0,,0,0,0,,,,0,0,0,,0,,,,1,,,-mevlana anaokulu,BAĞCILAR,185,İkili,11,İlçeMilliEğitimMüdürlüğüneyaklaşık2kmdir.,http://mevlanaanaokulu.meb.k12.tr/meb_iys_dosyalar/34/27/972055/okulumuz_hakkinda.html
,1,1,1,ADSL(1Mbit),ToplumGönüllüleriVakfıBayerGençBilimElçileri(BGBE)projesi,SABAHÇILAR07:45-12:40,21,,1,0,DOĞALGAZKALORİFERLİ,1,1,,0,,0,0,0,,,,3,0,0,,0,"2016-20173.sınıflarMiniAtletizmBirinciliği,2016-2017OkulÖncesiMiniAtletizmDördüncülüğü,2016-20173.sınıflarFizikselEtkinliklerTurnuvasıÜçüncülüğü,2016-20173.SınıflarGelenekselÇocukOyunları(Seksek)Üçüncülüğü,2016-2017BahçelievlerGençlikveSporİlçeMüdürlüğüİlçeOkulSporlarıSatrançTurnuvasıtakım2.liğivegenelsıralamadabireysel1.lik.",,,0,,,-mevlana i̇lkokulu,BAHÇELİEVLER,1036,İKİLİ,47,İlçeMerkezine3kmİlMerkezine12km,http://mevlanailkokulu.meb.k12.tr/meb_iys_dosyalar/34/28/726705/okulumuz_hakkinda.html
,8,1,1,,,,18,0,,0,,0,1,,0,,,0,1,,,,2,1,1,,1,,,,1,,Mevlanakapı mah. Mimar Kasım Cad. No3 Fatih/İSTANBUL,-mevlanakapı özel eğitim uygulama merkezi i. kademe,FATİH,120,Normal,18,,http://mevlanakapi.meb.k12.tr/meb_iys_dosyalar/34/10/747036/okulumuz_hakkinda.html
,4,1,0,,,,28,0,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,Mevlana Mah. Türkİş Blk. İçi.  34779    Ataşehirİstanbul ,-mevlana mesleki ve teknik anadolu lisesi,ATAŞEHİR,1350,İKİLİÖĞRETİM,83,,http://mevlanaktml.meb.k12.tr/meb_iys_dosyalar/34/34/973091/okulumuz_hakkinda.html
,0,2,1,,,,30,1,,0,,1,1,,1,,,0,1,,,,1,0,0,,1,,,,0,,Yeşilkent Mah. Tevfik Fikret Cad. No45 Avcılar / İSTANBUL,-milli eğitim vakfı nihat çandarlı ortaokulu,AVCILAR,3300,İkiliÖğretim,95,,http://mevnihatcandarliortaokulu.meb.k12.tr/meb_iys_dosyalar/34/26/731884/okulumuz_hakkinda.html
,1,1,1,,,,25,1,,0,,1,1,,1,,,0,0,,,,3,0,0,,1,,,,0,,Bulgurlu Mahallesi Karlıdere caddesi Tibet sokak No 4 Posta Kodu 34696 Üsküdar/İSTANBUL  ,-milli eğitim vakfı ortaokulu,ÜSKÜDAR,1003,TekliEğitim,56,,http://mevo.meb.k12.tr/meb_iys_dosyalar/34/22/736264/okulumuz_hakkinda.html
,0,1,0,,,,29,0,,0,,0,1,,0,,,0,0,,,,0,0,0,,0,,,,1,,,-mareşal fevzi çakmak i̇lkokulu,Tüm ilçeler,2069,İkiliÖğretim,61,,http://mfcakmakilkokulu.meb.k12.tr/meb_iys_dosyalar/34/33/742419/okulumuz_hakkinda.html
,0,0,1,,,,33,0,,0,,0,1,,0,,,0,0,,,,2,0,0,,0,,,,0,,Fevzi Çakmak Mah. Kabil Sk. No.50 Küçükçekmece / İSTANBUL,-mareşal fevzi̇ çakmak i̇lkokulu,KÜÇÜKÇEKMECE,1374,TamGünEğitim,36,,http://mfcakmakio.meb.k12.tr/meb_iys_dosyalar/34/15/740878/okulumuz_hakkinda.html
,0,1,0,,,,24,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Fevzi Çakmak Mah. Kabil Sk. No.50  Küçükçekmece / İSTANBUL,-mareşal fevzi çakmak ortaokulu,KÜÇÜKÇEKMECE,1470,İKİLİÖĞRETİM,49,,http://mfcakmakoo.meb.k12.tr/meb_iys_dosyalar/34/15/740877/okulumuz_hakkinda.html
,1,1,1,,,,27,1,,0,,0,1,,1,,,0,1,,,,1,0,0,,0,,,,0,,,-maraşal fevzi çakmak ortaokulu,SULTANBEYLİ,1100,tamgüneğitim,46,,http://mfevzicakmakoo.meb.k12.tr/meb_iys_dosyalar/34/31/738193/okulumuz_hakkinda.html
,1,0,0,,,,36,1,,0,,0,1,,0,,,0,,,,,,,0,,0,,,,0,,,-şehit öğretmen mehmet fidan i̇lkokulu,ATAŞEHİR,1138,,50,,http://mfi.meb.k12.tr/meb_iys_dosyalar/34/34/727374/okulumuz_hakkinda.html
,3,1,0,,,,28,1,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,0,,İnönü Mah. Ulusu Cad. No64 Ataşehir    ,-şehit öğretmen mehmet fidan ortaokulu,Tüm ilçeler,1256,Tamgün,51,,http://mfo.meb.k12.tr/meb_iys_dosyalar/34/34/727372/okulumuz_hakkinda.html
,0,0,0,,,,24,1,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,KİRAZLIDERE MAHALLESİ KAZIM KARABEKİR CADDESİ NO22 TAŞDELEN  ÇEKMEKÖY/İSTANBUL,-öğretmen melahat hüdai gürbüz i̇lkokulu,ÇEKMEKÖY,1641,İkili,61,,http://mhgurbuzilkokulu.meb.k12.tr/meb_iys_dosyalar/34/38/727063/okulumuz_hakkinda.html
,0,0,1,ADSL(1Mbit),HeryılBilimveSanatŞenliğinekatılmaktayız.,09:10-14:30,13,,0,0,KALORİFER-DOĞALGAZ,1,1,,0,LOJMANYOKTUR.,0,0,0,,,,0,0,0,,0,"GelenekselFutbolTurnuvaları,MasaTenisi",,İNGİLİZCE,1,,,-mihriban suat beduk i̇lkokulu,ÜSKÜDAR,242,NORMALÖĞRETİM,15,İLÇEMERKEZİNE5KMİLMERKEZİNE9KMUZAKLIKTADIR.,http://mihribansuatbedukilkokulu.meb.k12.tr/meb_iys_dosyalar/34/22/736456/okulumuz_hakkinda.html
